semester,week_day,hour,minute,num_people
Fall%202015,1,12,48,10
Fall%202015,1,12,49,10
Fall%202015,1,13,0,1896
Fall%202015,1,13,1,1896
Fall%202015,1,13,2,1896
Fall%202015,1,13,3,1896
Fall%202015,1,13,4,1896
Fall%202015,1,13,5,1896
Fall%202015,1,13,6,1896
Fall%202015,1,13,7,1896
Fall%202015,1,13,8,1896
Fall%202015,1,13,9,1896
Fall%202015,1,13,10,1896
Fall%202015,1,13,11,1896
Fall%202015,1,13,12,1896
Fall%202015,1,13,13,1896
Fall%202015,1,13,14,1896
Fall%202015,1,13,15,1896
Fall%202015,1,13,16,1896
Fall%202015,1,13,17,1896
Fall%202015,1,13,18,1896
Fall%202015,1,13,19,1896
Fall%202015,1,13,20,1896
Fall%202015,1,13,21,1896
Fall%202015,1,13,22,1896
Fall%202015,1,13,23,1896
Fall%202015,1,13,24,1896
Fall%202015,1,13,25,1896
Fall%202015,1,13,26,1896
Fall%202015,1,13,27,1896
Fall%202015,1,13,28,1896
Fall%202015,1,13,29,1896
Fall%202015,1,13,30,1896
Fall%202015,1,13,31,1896
Fall%202015,1,13,32,1896
Fall%202015,1,13,33,1896
Fall%202015,1,13,34,1896
Fall%202015,1,13,35,1896
Fall%202015,1,13,36,1896
Fall%202015,1,13,37,1896
Fall%202015,1,13,38,1896
Fall%202015,1,13,39,1896
Fall%202015,1,13,40,1896
Fall%202015,1,13,41,1896
Fall%202015,1,13,42,1896
Fall%202015,1,13,43,1896
Fall%202015,1,13,44,1896
Fall%202015,1,13,45,1896
Fall%202015,1,13,46,1896
Fall%202015,1,13,47,1896
Fall%202015,1,13,48,1896
Fall%202015,1,13,49,1896
Fall%202015,1,13,50,1896
Fall%202015,1,13,51,1896
Fall%202015,1,13,52,1896
Fall%202015,1,13,53,1896
Fall%202015,1,13,54,1896
Fall%202015,1,13,55,1896
Fall%202015,1,13,56,1896
Fall%202015,1,13,57,1896
Fall%202015,1,13,58,1896
Fall%202015,1,13,59,1896
Fall%202015,1,14,0,1896
Fall%202015,1,14,1,1896
Fall%202015,1,14,2,1896
Fall%202015,1,14,3,1896
Fall%202015,1,14,4,1896
Fall%202015,1,14,5,1896
Fall%202015,1,14,6,1896
Fall%202015,1,14,7,1896
Fall%202015,1,14,8,1896
Fall%202015,1,14,9,1896
Fall%202015,1,14,10,1896
Fall%202015,1,14,11,1896
Fall%202015,1,14,12,1896
Fall%202015,1,14,13,1896
Fall%202015,1,14,14,1896
Fall%202015,1,14,15,1896
Fall%202015,1,14,16,1896
Fall%202015,1,14,17,1896
Fall%202015,1,14,18,1896
Fall%202015,1,14,19,1896
Fall%202015,1,14,20,46
Fall%202015,1,14,21,46
Fall%202015,1,14,22,46
Fall%202015,1,14,23,46
Fall%202015,1,14,24,46
Fall%202015,1,14,25,46
Fall%202015,1,14,26,46
Fall%202015,1,14,27,46
Fall%202015,1,14,28,46
Fall%202015,1,14,29,46
Fall%202015,1,14,30,1304
Fall%202015,1,14,31,1304
Fall%202015,1,14,32,1304
Fall%202015,1,14,33,1304
Fall%202015,1,14,34,1304
Fall%202015,1,14,35,1304
Fall%202015,1,14,36,1304
Fall%202015,1,14,37,1304
Fall%202015,1,14,38,1304
Fall%202015,1,14,39,1304
Fall%202015,1,14,40,1304
Fall%202015,1,14,41,1304
Fall%202015,1,14,42,1304
Fall%202015,1,14,43,1304
Fall%202015,1,14,44,1304
Fall%202015,1,14,45,1304
Fall%202015,1,14,46,1304
Fall%202015,1,14,47,1304
Fall%202015,1,14,48,1304
Fall%202015,1,14,49,1304
Fall%202015,1,14,50,1278
Fall%202015,1,14,51,1278
Fall%202015,1,14,52,1278
Fall%202015,1,14,53,1278
Fall%202015,1,14,54,1278
Fall%202015,1,14,55,1278
Fall%202015,1,14,56,1278
Fall%202015,1,14,57,1278
Fall%202015,1,14,58,1278
Fall%202015,1,14,59,1278
Fall%202015,1,15,0,1278
Fall%202015,1,15,1,1278
Fall%202015,1,15,2,1278
Fall%202015,1,15,3,1278
Fall%202015,1,15,4,1278
Fall%202015,1,15,5,1278
Fall%202015,1,15,6,1278
Fall%202015,1,15,7,1278
Fall%202015,1,15,8,1278
Fall%202015,1,15,9,1278
Fall%202015,1,15,10,1278
Fall%202015,1,15,11,1278
Fall%202015,1,15,12,1278
Fall%202015,1,15,13,1278
Fall%202015,1,15,14,1278
Fall%202015,1,15,15,1278
Fall%202015,1,15,16,1278
Fall%202015,1,15,17,1278
Fall%202015,1,15,18,1278
Fall%202015,1,15,19,1278
Fall%202015,1,15,20,1278
Fall%202015,1,15,21,1278
Fall%202015,1,15,22,1278
Fall%202015,1,15,23,1278
Fall%202015,1,15,24,1278
Fall%202015,1,15,25,1278
Fall%202015,1,15,26,1278
Fall%202015,1,15,27,1278
Fall%202015,1,15,28,1278
Fall%202015,1,15,29,1278
Fall%202015,1,15,30,1265
Fall%202015,1,15,31,1265
Fall%202015,1,15,32,1265
Fall%202015,1,15,33,1265
Fall%202015,1,15,34,1265
Fall%202015,1,15,35,1265
Fall%202015,1,15,36,1265
Fall%202015,1,15,37,1265
Fall%202015,1,15,38,1265
Fall%202015,1,15,39,1265
Fall%202015,1,15,40,1265
Fall%202015,1,15,41,1265
Fall%202015,1,15,42,1265
Fall%202015,1,15,43,1265
Fall%202015,1,15,44,1265
Fall%202015,1,15,45,1265
Fall%202015,1,15,46,1265
Fall%202015,1,15,47,1265
Fall%202015,1,15,48,1265
Fall%202015,1,15,49,1265
Fall%202015,1,16,0,228
Fall%202015,1,16,1,228
Fall%202015,1,16,2,228
Fall%202015,1,16,3,228
Fall%202015,1,16,4,228
Fall%202015,1,16,5,228
Fall%202015,1,16,6,228
Fall%202015,1,16,7,228
Fall%202015,1,16,8,228
Fall%202015,1,16,9,228
Fall%202015,1,16,10,228
Fall%202015,1,16,11,228
Fall%202015,1,16,12,228
Fall%202015,1,16,13,228
Fall%202015,1,16,14,228
Fall%202015,1,16,15,228
Fall%202015,1,16,16,228
Fall%202015,1,16,17,228
Fall%202015,1,16,18,228
Fall%202015,1,16,19,228
Fall%202015,1,16,20,228
Fall%202015,1,16,21,228
Fall%202015,1,16,22,228
Fall%202015,1,16,23,228
Fall%202015,1,16,24,228
Fall%202015,1,16,25,228
Fall%202015,1,16,26,228
Fall%202015,1,16,27,228
Fall%202015,1,16,28,228
Fall%202015,1,16,29,228
Fall%202015,1,16,30,228
Fall%202015,1,16,31,228
Fall%202015,1,16,32,228
Fall%202015,1,16,33,228
Fall%202015,1,16,34,228
Fall%202015,1,16,35,228
Fall%202015,1,16,36,228
Fall%202015,1,16,37,228
Fall%202015,1,16,38,228
Fall%202015,1,16,39,228
Fall%202015,1,16,40,228
Fall%202015,1,16,41,228
Fall%202015,1,16,42,228
Fall%202015,1,16,43,228
Fall%202015,1,16,44,228
Fall%202015,1,16,45,228
Fall%202015,1,16,46,228
Fall%202015,1,16,47,228
Fall%202015,1,16,48,228
Fall%202015,1,16,49,228
Fall%202015,1,16,50,228
Fall%202015,1,16,51,228
Fall%202015,1,16,52,228
Fall%202015,1,16,53,228
Fall%202015,1,16,54,228
Fall%202015,1,16,55,228
Fall%202015,1,16,56,228
Fall%202015,1,16,57,228
Fall%202015,1,16,58,228
Fall%202015,1,16,59,228
Fall%202015,1,17,0,228
Fall%202015,1,17,1,228
Fall%202015,1,17,2,228
Fall%202015,1,17,3,228
Fall%202015,1,17,4,228
Fall%202015,1,17,5,228
Fall%202015,1,17,6,228
Fall%202015,1,17,7,228
Fall%202015,1,17,8,228
Fall%202015,1,17,9,228
Fall%202015,1,17,10,228
Fall%202015,1,17,11,228
Fall%202015,1,17,12,228
Fall%202015,1,17,13,228
Fall%202015,1,17,14,228
Fall%202015,1,17,15,228
Fall%202015,1,17,16,228
Fall%202015,1,17,17,228
Fall%202015,1,17,18,228
Fall%202015,1,17,19,228
Fall%202015,1,17,20,228
Fall%202015,1,17,21,228
Fall%202015,1,17,22,228
Fall%202015,1,17,23,228
Fall%202015,1,17,24,228
Fall%202015,1,17,25,228
Fall%202015,1,17,26,228
Fall%202015,1,17,27,228
Fall%202015,1,17,28,228
Fall%202015,1,17,29,228
Fall%202015,1,17,30,228
Fall%202015,1,17,31,228
Fall%202015,1,17,32,228
Fall%202015,1,17,33,228
Fall%202015,1,17,34,228
Fall%202015,1,17,35,228
Fall%202015,1,17,36,228
Fall%202015,1,17,37,228
Fall%202015,1,17,38,228
Fall%202015,1,17,39,228
Fall%202015,1,17,40,228
Fall%202015,1,17,41,228
Fall%202015,1,17,42,228
Fall%202015,1,17,43,228
Fall%202015,1,17,44,228
Fall%202015,1,17,45,228
Fall%202015,1,17,46,228
Fall%202015,1,17,47,228
Fall%202015,1,17,48,228
Fall%202015,1,17,49,228
Fall%202015,1,17,50,228
Fall%202015,1,17,51,228
Fall%202015,1,17,52,228
Fall%202015,1,17,53,228
Fall%202015,1,17,54,228
Fall%202015,1,17,55,228
Fall%202015,1,17,56,228
Fall%202015,1,17,57,228
Fall%202015,1,17,58,228
Fall%202015,1,17,59,228
Fall%202015,1,18,0,228
Fall%202015,1,18,1,228
Fall%202015,1,18,2,228
Fall%202015,1,18,3,228
Fall%202015,1,18,4,228
Fall%202015,1,18,5,228
Fall%202015,1,18,6,228
Fall%202015,1,18,7,228
Fall%202015,1,18,8,228
Fall%202015,1,18,9,228
Fall%202015,1,18,10,228
Fall%202015,1,18,11,228
Fall%202015,1,18,12,228
Fall%202015,1,18,13,228
Fall%202015,1,18,14,228
Fall%202015,1,18,15,228
Fall%202015,1,18,16,228
Fall%202015,1,18,17,228
Fall%202015,1,18,18,228
Fall%202015,1,18,19,228
Fall%202015,1,18,20,211
Fall%202015,1,18,21,211
Fall%202015,1,18,22,211
Fall%202015,1,18,23,211
Fall%202015,1,18,24,211
Fall%202015,1,18,25,211
Fall%202015,1,18,26,211
Fall%202015,1,18,27,211
Fall%202015,1,18,28,211
Fall%202015,1,18,29,211
Fall%202015,1,18,40,32
Fall%202015,1,18,41,32
Fall%202015,1,18,42,32
Fall%202015,1,18,43,32
Fall%202015,1,18,44,32
Fall%202015,1,18,45,32
Fall%202015,1,18,46,32
Fall%202015,1,18,47,32
Fall%202015,1,18,48,32
Fall%202015,1,18,49,32
Fall%202015,1,18,50,32
Fall%202015,1,18,51,32
Fall%202015,1,18,52,32
Fall%202015,1,18,53,32
Fall%202015,1,18,54,32
Fall%202015,1,18,55,32
Fall%202015,1,18,56,32
Fall%202015,1,18,57,32
Fall%202015,1,18,58,32
Fall%202015,1,18,59,32
Fall%202015,1,19,0,32
Fall%202015,1,19,1,32
Fall%202015,1,19,2,32
Fall%202015,1,19,3,32
Fall%202015,1,19,4,32
Fall%202015,1,19,5,32
Fall%202015,1,19,6,32
Fall%202015,1,19,7,32
Fall%202015,1,19,8,32
Fall%202015,1,19,9,32
Fall%202015,1,19,10,32
Fall%202015,1,19,11,32
Fall%202015,1,19,12,32
Fall%202015,1,19,13,32
Fall%202015,1,19,14,32
Fall%202015,1,19,15,32
Fall%202015,1,19,16,32
Fall%202015,1,19,17,32
Fall%202015,1,19,18,32
Fall%202015,1,19,19,32
Fall%202015,1,19,20,32
Fall%202015,1,19,21,32
Fall%202015,1,19,22,32
Fall%202015,1,19,23,32
Fall%202015,1,19,24,32
Fall%202015,1,19,25,32
Fall%202015,1,19,26,32
Fall%202015,1,19,27,32
Fall%202015,1,19,28,32
Fall%202015,1,19,29,32
Fall%202015,1,19,30,32
Fall%202015,1,19,31,32
Fall%202015,1,19,32,32
Fall%202015,1,19,33,32
Fall%202015,1,19,34,32
Fall%202015,1,19,35,32
Fall%202015,1,19,36,32
Fall%202015,1,19,37,32
Fall%202015,1,19,38,32
Fall%202015,1,19,39,32
Fall%202015,1,19,40,32
Fall%202015,1,19,41,32
Fall%202015,1,19,42,32
Fall%202015,1,19,43,32
Fall%202015,1,19,44,32
Fall%202015,1,19,45,32
Fall%202015,1,19,46,32
Fall%202015,1,19,47,32
Fall%202015,1,19,48,32
Fall%202015,1,19,49,32
Fall%202015,1,19,50,32
Fall%202015,1,19,51,32
Fall%202015,1,19,52,32
Fall%202015,1,19,53,32
Fall%202015,1,19,54,32
Fall%202015,1,19,55,32
Fall%202015,1,19,56,32
Fall%202015,1,19,57,32
Fall%202015,1,19,58,32
Fall%202015,1,19,59,32
Fall%202015,2,10,0,37
Fall%202015,2,10,1,37
Fall%202015,2,10,2,37
Fall%202015,2,10,3,37
Fall%202015,2,10,4,37
Fall%202015,2,10,5,37
Fall%202015,2,10,6,37
Fall%202015,2,10,7,37
Fall%202015,2,10,8,37
Fall%202015,2,10,9,37
Fall%202015,2,10,10,37
Fall%202015,2,10,11,37
Fall%202015,2,10,12,37
Fall%202015,2,10,13,37
Fall%202015,2,10,14,37
Fall%202015,2,10,15,37
Fall%202015,2,10,16,37
Fall%202015,2,10,17,37
Fall%202015,2,10,18,37
Fall%202015,2,10,19,37
Fall%202015,2,10,20,37
Fall%202015,2,10,21,37
Fall%202015,2,10,22,37
Fall%202015,2,10,23,37
Fall%202015,2,10,24,37
Fall%202015,2,10,25,37
Fall%202015,2,10,26,37
Fall%202015,2,10,27,37
Fall%202015,2,10,28,37
Fall%202015,2,10,29,37
Fall%202015,2,10,30,37
Fall%202015,2,10,31,37
Fall%202015,2,10,32,37
Fall%202015,2,10,33,37
Fall%202015,2,10,34,37
Fall%202015,2,10,35,37
Fall%202015,2,10,36,37
Fall%202015,2,10,37,37
Fall%202015,2,10,38,37
Fall%202015,2,10,39,37
Fall%202015,2,10,40,37
Fall%202015,2,10,41,37
Fall%202015,2,10,42,37
Fall%202015,2,10,43,37
Fall%202015,2,10,44,37
Fall%202015,2,10,45,37
Fall%202015,2,10,46,37
Fall%202015,2,10,47,37
Fall%202015,2,10,48,37
Fall%202015,2,10,49,37
Fall%202015,2,10,50,37
Fall%202015,2,10,51,37
Fall%202015,2,10,52,37
Fall%202015,2,10,53,37
Fall%202015,2,10,54,37
Fall%202015,2,10,55,37
Fall%202015,2,10,56,37
Fall%202015,2,10,57,37
Fall%202015,2,10,58,37
Fall%202015,2,10,59,37
Fall%202015,2,11,0,37
Fall%202015,2,11,1,37
Fall%202015,2,11,2,37
Fall%202015,2,11,3,37
Fall%202015,2,11,4,37
Fall%202015,2,11,5,37
Fall%202015,2,11,6,37
Fall%202015,2,11,7,37
Fall%202015,2,11,8,37
Fall%202015,2,11,9,37
Fall%202015,2,11,10,37
Fall%202015,2,11,11,37
Fall%202015,2,11,12,37
Fall%202015,2,11,13,37
Fall%202015,2,11,14,37
Fall%202015,2,11,15,37
Fall%202015,2,11,16,37
Fall%202015,2,11,17,37
Fall%202015,2,11,18,37
Fall%202015,2,11,19,37
Fall%202015,2,11,20,37
Fall%202015,2,11,21,37
Fall%202015,2,11,22,37
Fall%202015,2,11,23,37
Fall%202015,2,11,24,37
Fall%202015,2,11,25,37
Fall%202015,2,11,26,37
Fall%202015,2,11,27,37
Fall%202015,2,11,28,37
Fall%202015,2,11,29,37
Fall%202015,2,11,30,37
Fall%202015,2,11,31,37
Fall%202015,2,11,32,37
Fall%202015,2,11,33,37
Fall%202015,2,11,34,37
Fall%202015,2,11,35,37
Fall%202015,2,11,36,37
Fall%202015,2,11,37,37
Fall%202015,2,11,38,37
Fall%202015,2,11,39,37
Fall%202015,2,11,40,37
Fall%202015,2,11,41,37
Fall%202015,2,11,42,37
Fall%202015,2,11,43,37
Fall%202015,2,11,44,37
Fall%202015,2,11,45,37
Fall%202015,2,11,46,37
Fall%202015,2,11,47,37
Fall%202015,2,11,48,37
Fall%202015,2,11,49,37
Fall%202015,2,11,50,37
Fall%202015,2,11,51,37
Fall%202015,2,11,52,37
Fall%202015,2,11,53,37
Fall%202015,2,11,54,37
Fall%202015,2,11,55,37
Fall%202015,2,11,56,37
Fall%202015,2,11,57,37
Fall%202015,2,11,58,37
Fall%202015,2,11,59,37
Fall%202015,2,12,0,49
Fall%202015,2,12,1,49
Fall%202015,2,12,2,49
Fall%202015,2,12,3,49
Fall%202015,2,12,4,49
Fall%202015,2,12,5,49
Fall%202015,2,12,6,49
Fall%202015,2,12,7,49
Fall%202015,2,12,8,49
Fall%202015,2,12,9,49
Fall%202015,2,12,10,49
Fall%202015,2,12,11,49
Fall%202015,2,12,12,49
Fall%202015,2,12,13,49
Fall%202015,2,12,14,49
Fall%202015,2,12,15,49
Fall%202015,2,12,16,49
Fall%202015,2,12,17,49
Fall%202015,2,12,18,49
Fall%202015,2,12,19,49
Fall%202015,2,12,20,49
Fall%202015,2,12,21,49
Fall%202015,2,12,22,49
Fall%202015,2,12,23,49
Fall%202015,2,12,24,49
Fall%202015,2,12,25,49
Fall%202015,2,12,26,49
Fall%202015,2,12,27,49
Fall%202015,2,12,28,49
Fall%202015,2,12,29,49
Fall%202015,2,12,30,12
Fall%202015,2,12,31,12
Fall%202015,2,12,32,12
Fall%202015,2,12,33,12
Fall%202015,2,12,34,12
Fall%202015,2,12,35,12
Fall%202015,2,12,36,12
Fall%202015,2,12,37,12
Fall%202015,2,12,38,12
Fall%202015,2,12,39,12
Fall%202015,2,12,40,12
Fall%202015,2,12,41,12
Fall%202015,2,12,42,12
Fall%202015,2,12,43,12
Fall%202015,2,12,44,12
Fall%202015,2,12,45,12
Fall%202015,2,12,46,12
Fall%202015,2,12,47,12
Fall%202015,2,12,48,12
Fall%202015,2,12,49,12
Fall%202015,2,15,0,296
Fall%202015,2,15,1,296
Fall%202015,2,15,2,296
Fall%202015,2,15,3,296
Fall%202015,2,15,4,296
Fall%202015,2,15,5,296
Fall%202015,2,15,6,296
Fall%202015,2,15,7,296
Fall%202015,2,15,8,296
Fall%202015,2,15,9,296
Fall%202015,2,15,10,296
Fall%202015,2,15,11,296
Fall%202015,2,15,12,296
Fall%202015,2,15,13,296
Fall%202015,2,15,14,296
Fall%202015,2,15,15,296
Fall%202015,2,15,16,296
Fall%202015,2,15,17,296
Fall%202015,2,15,18,296
Fall%202015,2,15,19,296
Fall%202015,2,15,20,296
Fall%202015,2,15,21,296
Fall%202015,2,15,22,296
Fall%202015,2,15,23,296
Fall%202015,2,15,24,296
Fall%202015,2,15,25,296
Fall%202015,2,15,26,296
Fall%202015,2,15,27,296
Fall%202015,2,15,28,296
Fall%202015,2,15,29,296
Fall%202015,2,15,30,296
Fall%202015,2,15,31,296
Fall%202015,2,15,32,296
Fall%202015,2,15,33,296
Fall%202015,2,15,34,296
Fall%202015,2,15,35,296
Fall%202015,2,15,36,296
Fall%202015,2,15,37,296
Fall%202015,2,15,38,296
Fall%202015,2,15,39,296
Fall%202015,2,15,40,296
Fall%202015,2,15,41,296
Fall%202015,2,15,42,296
Fall%202015,2,15,43,296
Fall%202015,2,15,44,296
Fall%202015,2,15,45,296
Fall%202015,2,15,46,296
Fall%202015,2,15,47,296
Fall%202015,2,15,48,296
Fall%202015,2,15,49,296
Fall%202015,2,15,50,296
Fall%202015,2,15,51,296
Fall%202015,2,15,52,296
Fall%202015,2,15,53,296
Fall%202015,2,15,54,296
Fall%202015,2,15,55,296
Fall%202015,2,15,56,296
Fall%202015,2,15,57,296
Fall%202015,2,15,58,296
Fall%202015,2,15,59,296
Fall%202015,2,16,0,296
Fall%202015,2,16,1,296
Fall%202015,2,16,2,296
Fall%202015,2,16,3,296
Fall%202015,2,16,4,296
Fall%202015,2,16,5,296
Fall%202015,2,16,6,296
Fall%202015,2,16,7,296
Fall%202015,2,16,8,296
Fall%202015,2,16,9,296
Fall%202015,2,16,10,296
Fall%202015,2,16,11,296
Fall%202015,2,16,12,296
Fall%202015,2,16,13,296
Fall%202015,2,16,14,296
Fall%202015,2,16,15,296
Fall%202015,2,16,16,296
Fall%202015,2,16,17,296
Fall%202015,2,16,18,296
Fall%202015,2,16,19,296
Fall%202015,2,16,20,296
Fall%202015,2,16,21,296
Fall%202015,2,16,22,296
Fall%202015,2,16,23,296
Fall%202015,2,16,24,296
Fall%202015,2,16,25,296
Fall%202015,2,16,26,296
Fall%202015,2,16,27,296
Fall%202015,2,16,28,296
Fall%202015,2,16,29,296
Fall%202015,2,16,30,296
Fall%202015,2,16,31,296
Fall%202015,2,16,32,296
Fall%202015,2,16,33,296
Fall%202015,2,16,34,296
Fall%202015,2,16,35,296
Fall%202015,2,16,36,296
Fall%202015,2,16,37,296
Fall%202015,2,16,38,296
Fall%202015,2,16,39,296
Fall%202015,2,16,40,296
Fall%202015,2,16,41,296
Fall%202015,2,16,42,296
Fall%202015,2,16,43,296
Fall%202015,2,16,44,296
Fall%202015,2,16,45,296
Fall%202015,2,16,46,296
Fall%202015,2,16,47,296
Fall%202015,2,16,48,296
Fall%202015,2,16,49,296
Fall%202015,2,16,50,296
Fall%202015,2,16,51,296
Fall%202015,2,16,52,296
Fall%202015,2,16,53,296
Fall%202015,2,16,54,296
Fall%202015,2,16,55,296
Fall%202015,2,16,56,296
Fall%202015,2,16,57,296
Fall%202015,2,16,58,296
Fall%202015,2,16,59,296
Fall%202015,2,17,0,296
Fall%202015,2,17,1,296
Fall%202015,2,17,2,296
Fall%202015,2,17,3,296
Fall%202015,2,17,4,296
Fall%202015,2,17,5,296
Fall%202015,2,17,6,296
Fall%202015,2,17,7,296
Fall%202015,2,17,8,296
Fall%202015,2,17,9,296
Fall%202015,2,17,10,296
Fall%202015,2,17,11,296
Fall%202015,2,17,12,296
Fall%202015,2,17,13,296
Fall%202015,2,17,14,296
Fall%202015,2,17,15,296
Fall%202015,2,17,16,296
Fall%202015,2,17,17,296
Fall%202015,2,17,18,296
Fall%202015,2,17,19,296
Fall%202015,2,17,20,277
Fall%202015,2,17,21,277
Fall%202015,2,17,22,277
Fall%202015,2,17,23,277
Fall%202015,2,17,24,277
Fall%202015,2,17,25,277
Fall%202015,2,17,26,277
Fall%202015,2,17,27,277
Fall%202015,2,17,28,277
Fall%202015,2,17,29,277
Fall%202015,2,18,30,1
Fall%202015,2,18,31,1
Fall%202015,2,18,32,1
Fall%202015,2,18,33,1
Fall%202015,2,18,34,1
Fall%202015,2,18,35,1
Fall%202015,2,18,36,1
Fall%202015,2,18,37,1
Fall%202015,2,18,38,1
Fall%202015,2,18,39,1
Fall%202015,2,18,40,1
Fall%202015,2,18,41,1
Fall%202015,2,18,42,1
Fall%202015,2,18,43,1
Fall%202015,2,18,44,1
Fall%202015,2,18,45,1
Fall%202015,2,18,46,1
Fall%202015,2,18,47,1
Fall%202015,2,18,48,1
Fall%202015,2,18,49,1
Fall%202015,2,18,50,1
Fall%202015,2,18,51,1
Fall%202015,2,18,52,1
Fall%202015,2,18,53,1
Fall%202015,2,18,54,1
Fall%202015,2,18,55,1
Fall%202015,2,18,56,1
Fall%202015,2,18,57,1
Fall%202015,2,18,58,1
Fall%202015,2,18,59,1
Fall%202015,2,19,0,1
Fall%202015,2,19,1,1
Fall%202015,2,19,2,1
Fall%202015,2,19,3,1
Fall%202015,2,19,4,1
Fall%202015,2,19,5,1
Fall%202015,2,19,6,1
Fall%202015,2,19,7,1
Fall%202015,2,19,8,1
Fall%202015,2,19,9,1
Fall%202015,2,19,10,1
Fall%202015,2,19,11,1
Fall%202015,2,19,12,1
Fall%202015,2,19,13,1
Fall%202015,2,19,14,1
Fall%202015,2,19,15,1
Fall%202015,2,19,16,1
Fall%202015,2,19,17,1
Fall%202015,2,19,18,1
Fall%202015,2,19,19,1
Fall%202015,2,19,20,1
Fall%202015,2,19,21,1
Fall%202015,2,19,22,1
Fall%202015,2,19,23,1
Fall%202015,2,19,24,1
Fall%202015,2,19,25,1
Fall%202015,2,19,26,1
Fall%202015,2,19,27,1
Fall%202015,2,19,28,1
Fall%202015,2,19,29,1
Fall%202015,2,19,30,1
Fall%202015,2,19,31,1
Fall%202015,2,19,32,1
Fall%202015,2,19,33,1
Fall%202015,2,19,34,1
Fall%202015,2,19,35,1
Fall%202015,2,19,36,1
Fall%202015,2,19,37,1
Fall%202015,2,19,38,1
Fall%202015,2,19,39,1
Fall%202015,2,19,40,1
Fall%202015,2,19,41,1
Fall%202015,2,19,42,1
Fall%202015,2,19,43,1
Fall%202015,2,19,44,1
Fall%202015,2,19,45,1
Fall%202015,2,19,46,1
Fall%202015,2,19,47,1
Fall%202015,2,19,48,1
Fall%202015,2,19,49,1
Fall%202015,2,19,50,1
Fall%202015,2,19,51,1
Fall%202015,2,19,52,1
Fall%202015,2,19,53,1
Fall%202015,2,19,54,1
Fall%202015,2,19,55,1
Fall%202015,2,19,56,1
Fall%202015,2,19,57,1
Fall%202015,2,19,58,1
Fall%202015,2,19,59,1
Fall%202015,3,12,0,14
Fall%202015,3,12,1,14
Fall%202015,3,12,2,14
Fall%202015,3,12,3,14
Fall%202015,3,12,4,14
Fall%202015,3,12,5,14
Fall%202015,3,12,6,14
Fall%202015,3,12,7,14
Fall%202015,3,12,8,14
Fall%202015,3,12,9,14
Fall%202015,3,12,10,14
Fall%202015,3,12,11,14
Fall%202015,3,12,12,14
Fall%202015,3,12,13,14
Fall%202015,3,12,14,14
Fall%202015,3,12,15,14
Fall%202015,3,12,16,14
Fall%202015,3,12,17,14
Fall%202015,3,12,18,14
Fall%202015,3,12,19,14
Fall%202015,3,12,20,14
Fall%202015,3,12,21,14
Fall%202015,3,12,22,14
Fall%202015,3,12,23,14
Fall%202015,3,12,24,14
Fall%202015,3,12,25,14
Fall%202015,3,12,26,14
Fall%202015,3,12,27,14
Fall%202015,3,12,28,14
Fall%202015,3,12,29,14
Fall%202015,3,12,30,14
Fall%202015,3,12,31,14
Fall%202015,3,12,32,14
Fall%202015,3,12,33,14
Fall%202015,3,12,34,14
Fall%202015,3,12,35,14
Fall%202015,3,12,36,14
Fall%202015,3,12,37,14
Fall%202015,3,12,38,14
Fall%202015,3,12,39,14
Fall%202015,3,12,40,14
Fall%202015,3,12,41,14
Fall%202015,3,12,42,14
Fall%202015,3,12,43,14
Fall%202015,3,12,44,14
Fall%202015,3,12,45,14
Fall%202015,3,12,46,14
Fall%202015,3,12,47,14
Fall%202015,3,12,48,14
Fall%202015,3,12,49,14
Fall%202015,3,12,50,14
Fall%202015,3,12,51,14
Fall%202015,3,12,52,14
Fall%202015,3,12,53,14
Fall%202015,3,12,54,14
Fall%202015,3,12,55,14
Fall%202015,3,12,56,14
Fall%202015,3,12,57,14
Fall%202015,3,12,58,14
Fall%202015,3,12,59,14
Fall%202015,3,13,0,14
Fall%202015,3,13,1,14
Fall%202015,3,13,2,14
Fall%202015,3,13,3,14
Fall%202015,3,13,4,14
Fall%202015,3,13,5,14
Fall%202015,3,13,6,14
Fall%202015,3,13,7,14
Fall%202015,3,13,8,14
Fall%202015,3,13,9,14
Fall%202015,3,13,10,14
Fall%202015,3,13,11,14
Fall%202015,3,13,12,14
Fall%202015,3,13,13,14
Fall%202015,3,13,14,14
Fall%202015,3,13,15,14
Fall%202015,3,13,16,14
Fall%202015,3,13,17,14
Fall%202015,3,13,18,14
Fall%202015,3,13,19,14
Fall%202015,3,13,20,14
Fall%202015,3,13,21,14
Fall%202015,3,13,22,14
Fall%202015,3,13,23,14
Fall%202015,3,13,24,14
Fall%202015,3,13,25,14
Fall%202015,3,13,26,14
Fall%202015,3,13,27,14
Fall%202015,3,13,28,14
Fall%202015,3,13,29,14
Fall%202015,3,13,30,14
Fall%202015,3,13,31,14
Fall%202015,3,13,32,14
Fall%202015,3,13,33,14
Fall%202015,3,13,34,14
Fall%202015,3,13,35,14
Fall%202015,3,13,36,14
Fall%202015,3,13,37,14
Fall%202015,3,13,38,14
Fall%202015,3,13,39,14
Fall%202015,3,13,40,14
Fall%202015,3,13,41,14
Fall%202015,3,13,42,14
Fall%202015,3,13,43,14
Fall%202015,3,13,44,14
Fall%202015,3,13,45,14
Fall%202015,3,13,46,14
Fall%202015,3,13,47,14
Fall%202015,3,13,48,14
